extract_id,entity_id,entity_type,display_name,review_order,review_batch,review_bucket,chunk_rank,chunk_id,chunk_file,doc_id,source_ref,chunk_type,section_path,matched_terms,match_score,excerpt,excerpt_char_count,needs_llm,llm_skip_reason,generated_by
extract_field_as_relationship_sequence_03,field_as_relationship_sequence,DataField,as_relationship_sequence,50,02_ready_with_manual_note,ready_with_manual_note,3,caida_as_relationships_s001_full_001,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida_as_relationships|its|relationship|relationships|source,5,AS Relationships - CAIDA Skip to main content Resource Catalog Datasets Media / Presentations Papers Recipes Software / Tools About Supporting Donate Sponsors Jobs at CAIDA Annual Reports Program Plan Legal Agreements Single Sign-On Staff Blog Contact Us Workshops Projects Funding AS Relationships Catalog Resource Catalog Toggle Dropdown Datasets Overview table Media / Presentations Posters Visualizations Papers External papers Report new publication Recipes Software / Tools About About Toggle Dropdown Supporting Donate Sponsors Jobs at CAIDA Annual Reports Program Plan Legal Agreements Single Sign-On Staff Blog Contact Us Workshops Toggle Dr...,653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_as_relationship_sequence_04,field_as_relationship_sequence,DataField,as_relationship_sequence,50,02_ready_with_manual_note,ready_with_manual_note,4,caida_as_relationships_s001_full_002,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida_as_relationships|its|relationship|relationships|sequence,5,"Accurate knowledge of AS business relationships is relevant to both technical and economic aspects of the Internet's inter-domain structure. Firstly, AS relationships determine routing policies that introduce a non-trivial set of constraints to paths over which Internet traffic can flow. This has implications for network robustness, traffic engineering, macroscopic topology measurement strategies, and other research and operational considerations. Secondly, macroscopic analysis of AS relationships not only yields insight into the economic underpinnings of business realities in the current Internet, it also provides a solid validation framewor...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_as_relationship_sequence_05,field_as_relationship_sequence,DataField,as_relationship_sequence,50,02_ready_with_manual_note,ready_with_manual_note,5,caida_as_relationships_s001_full_010,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida_as_relationships|its|relationship|relationships|source,5,"figure 4. shows the effect on customer cones of changing the relationship of A to B from its current one to a peering relationship. figure 4 illustrates how different relationships affect the customer cone sizes of AS A and B . If the original graph had B as a customer of A then A 's cone contains 7 ASes: A,B,C,D,E,F,G . B 's cone contains three ASes: B,F,G . If the link between A and B is changed to a peering link, A loses customers B and G , which it had access to exclusively through its customer relationship with B . A 's cone does not lose F , since it can still reach it through its customer relationship with C . A 's cone size thus shrin...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_field_as_relationship_sequence_06,field_as_relationship_sequence,DataField,as_relationship_sequence,50,02_ready_with_manual_note,ready_with_manual_note,6,caida_as_relationships_s001_full_011,chunks/bgp_chunks.jsonl,caida_as_relationships,raw/data_docs/caida_as_relationships.html#full,data_source_documentation,AS Relationships - CAIDA,caida_as_relationships|inferred|relationship|relationships|source,5,"AS relationships are more complex than allowed for in our approach. The semantics of routing relationships between the same two ASes can differ by peering location or even by prefix; our model oversimplifies these cases by assigning a single relationship to each pair of ASes. A truly accurate picture of the Internet topology would require collection of data from every AS, while our automated ranking procedure is limited to the measurement points publicly available at Route Views. As in all analyses of massive datasets, our heuristics have a number of associated external parameters. We fine tune the values of these parameters based on our pre-...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_01,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,1,rfc4271_s064_9_1_2_2_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#9.1.2.2,standard_section,Breaking Ties (Phase 2),as_path|autonomous|may|not|number|origin|rfc4271|system,8,"In its Adj-RIBs-In, a BGP speaker may have several routes to the same destination that have the same degree of preference. The local speaker can select only one of these routes for inclusion in the associated Loc-RIB. The local speaker considers all routes with the same degrees of preference, both those received from internal peers, and those received from external peers. The following tie-breaking procedure assumes that, for each candidate route, all the BGP speakers within an autonomous system can ascertain the cost of a path (interior distance) to the address depicted by the NEXT_HOP attribute of the route, and follow the same route select...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_02,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,2,context_2026_as_path_001,chunks/seeds/context_chunks.jsonl,context_2026,../context.md:DataField field_as_path,field_description,结构化实体设计|DataField,as_path|asn|context_2026|may|not|origin|prefix,7,AS_PATH must be interpreted carefully. The final AS in a simple AS_PATH is usually the origin AS for the prefix. Intermediate ASes should not be mislabeled as destination or origin ASes. Repeated ASNs may indicate AS_PATH prepending and should not be treated as a distinct route leak without additional evidence.,312,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_03,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,3,rfc4271_s029_5_1_2_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#5.1.2,standard_section,AS_PATH,as_path|autonomous|not|number|origin|rfc4271|system,7,"AS_PATH is a well-known mandatory attribute. This attribute identifies the autonomous systems through which routing information carried in this UPDATE message has passed. The components of this list can be AS_SETs or AS_SEQUENCEs. When a BGP speaker propagates a route it learned from another BGP speaker's UPDATE message, it modifies the route's AS_PATH attribute based on the location of the BGP speaker to which the route will be sent: a) When a given BGP speaker advertises the route to an internal peer, the advertising speaker SHALL NOT modify the AS_PATH attribute associated with the route. b) When a given BGP speaker advertises the route to...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_04,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,4,rfc4271_s029_5_1_2_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#5.1.2,standard_section,AS_PATH,as_path|autonomous|may|number|origin|rfc4271|system,7,"a) the originating speaker includes its own AS number in a path segment, of type AS_SEQUENCE, in the AS_PATH attribute of all UPDATE messages sent to an external peer. In this case, the AS number of the originating speaker's autonomous system will be the only entry the path segment, and this path segment will be the only segment in the AS_PATH attribute. b) the originating speaker includes an empty AS_PATH attribute in all UPDATE messages sent to internal peers. (An empty AS_PATH attribute is one whose length field contains the value zero). Whenever the modification of the AS_PATH attribute calls for including or prepending the AS number of t...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_05,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,5,rfc4271_s021_2_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#2,standard_section,AS_SEQUENCE: ordered set of ASes a route in,identifier|not|number|prefix|rfc4271|transit,6,"AGGREGATOR is an optional transitive attribute of length 6. The attribute contains the last AS number that formed the aggregate route (encoded as 2 octets), followed by the IP address of the BGP speaker that formed the aggregate route (encoded as 4 octets). This SHOULD be the same address as the one used for the BGP Identifier of the speaker. Usage of this attribute is defined in 5.1.7. Rekhter, et al. Standards Track [Page 19] RFC 4271 BGP-4 January 2006 Network Layer Reachability Information: This variable length field contains a list of IP address prefixes. The length, in octets, of the Network Layer Reachability Information is not encoded...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_asn_06,concept_asn,BGPConcept,ASN,51,02_ready_with_manual_note,ready_with_manual_note,6,rfc4271_s033_5_1_6_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#5.1.6,standard_section,ATOMIC_AGGREGATE,as_path|may|not|number|rfc4271,5,"...nary attribute. When a BGP speaker aggregates several routes for the purpose of advertisement to a particular peer, the AS_PATH of the aggregated route normally includes an AS_SET formed from the set of ASes from which the aggregate was formed. In many cases, the network administrator can determine if the aggregate can safely be advertised without the AS_SET, and without forming route loops. If an aggregate excludes at least some of the AS numbers present in the AS_PATH of the routes that are aggregated as a result of dropping the AS_SET, the aggregated route, when advertised to the peer, SHOULD include the ATOMIC_AGGREGATE attribute. Rekhter...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_01,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,1,bear_2025_s002_page_2_003,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-2,paper_method_source,Page 2,analysis|anomaly|bear|bear_2025|event|explanation|path|paths|prefix|report|reporting|rib,15,"...ing prompt augmentation and self-consistency mechanisms, the approach achieves 100% accuracy and generates detailed BGP anomaly event reports, effectively identifying missing key elements such as event types, relevant ASes, and comprehensive explanations. • Robustness of Availability of Collectors : In real world, collectors can be down. We study such an impact by creating settings with limited availabilities of collectors. With respect to LLMs, this accommodates the use of LLMs with a limited number of input tokens. Leveraging fewer collectors also results in a faster explanation of the events and a quicker mitigation and remediation, thus r...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_02,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,2,bear_2025_s002_page_2_002,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-2,paper_method_source,Page 2,analysis|anomaly|bear|bear_2025|event|explanation|path|prefix|report|reporting|rib|time,13,"Moreover, we introduce the first approach to generate synthetic BGP anomaly event data, addressing the scarcity of fully documented BGP anomaly events. To create high-quality synthetic events, we leverage an LLM to produce specific details of an anomaly, such as the timestamp, victim IP prefix, event type, hijacker or route leaker, AS path after the event, and detection rate. Using the generated details, we extract relevant BGP data from an existing BGP dataset based on the timestamp and victim IP prefix. This data is then modified according to the LLM-specified details, creating synthetic BGP data that simulates the occurrence of an anomaly...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_03,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,3,bear_2025_s005_page_5_001,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-5,paper_method_source,Page 5,analysis|anomaly|bear|bear_2025|event|path|paths|prefix|report|reporting|rib|target,13,"Fig. 5. Number of AS path per IP prefix. Fig. 6. Overview of the framework that generates report for BGP anomaly events The method begins with a data analysis phase designed to transform tabular BGP data into textual descriptions, as illustrated in Figure 6. The LLM is first provided with the BGP data in a tabular format and prompted to describe changes in AS paths by comparing Daf ter with Dbef ore, using Dhistory as a reference. The prompt is carefully structured to decompose the reasoning process, directing the LLM to analyze AS path changes systematically. The LLM is required to answer the following key questions. • Does the existing path...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_04,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,4,bear_2025_s003_page_3_002,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-3,paper_method_source,Page 3,analysis|anomaly|bear|bear_2025|event|messages|path|prefix|report|reporting|time|update,12,"BGP anomaly detection Over the years, various techniques have been developed to detect BGP anomalies [4]. Traditional methods primarily rely on statistical analyses and rule-based systems to identify irregularities in BGP update messages [4]. One category of approaches involves time-series analysis of observed BGP features. Labovitz et al. [2] introduced one of the earliest methods, leveraging Fast Fourier Transform to analyze routing update rates. Subsequent work by Mai et al. [22] and Prakash et al. [23] employed wavelet transforms to analyze multiple BGP features for anomaly detection. Al-Musawi et al. [3] proposed Recurrence Quantificatio...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_05,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,5,bear_2025_s003_page_3_003,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-3,paper_method_source,Page 3,analysis|anomaly|bear|bear_2025|event|explanation|path|paths|report|reporting|rib|time,12,"[15], and others [7]–[9] further demonstrate the potential of neural networks for BGP anomaly detection. Scott et al. [6] applied the Matrix Profile, a time-series mining approach, to detect BGP anomalies across various event categories. More recently, Scott et al. [5] proposed the multidimensional recurrence quantification analysis, treating BGP anomaly detection as a group dynamics problem by analyzing interactions and temporal relationships among multiple ASes. Unlike these methods, which primarily focus on detecting BGP anomaly events, our approach addresses the subsequent step: analyzing the detected anomalies and generating comprehensiv...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_paper_method_bear_06,paper_method_bear,PaperMethod,BEAR: BGP Event Analysis and Reporting,52,02_ready_with_manual_note,ready_with_manual_note,6,bear_2025_s001_page_1_003,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-1,paper_method_source,Page 1,analysis|anomaly|bear|bear_2025|event|explanation|path|report|reporting|target|type,11,"While existing methods can detect the occurrence of BGP anomalies [5]–[15], a comprehensive understanding of these events is essential for effective mitigation and prevention. Detailed insights into the event type, affected ASes, pre- and post-event path changes, and identification of the malicious or misconfigured AS are crucial for network operators and security professionals. Such in-depth analysis enables targeted responses, minimizes disruption, and enhances the overall security posture of the Internet’s routing infrastructure. Consequently, it is imperative to develop methods that can automatically generate comprehensive reports upon th...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_01,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,1,bear_2025_s004_page_4_001,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-4,paper_method_source,Page 4,as_path|bear_2025|collector|event|historical|path|paths|prefixes|rib|update,10,"Fig. 3. Overview of how BGP messages and routing information are collected. Fig. 4. An example of a BGP update message. event E and identify key unknown features, such as the event type and relevant ASes. B. Data Retrieval After obtaining the target IP prefix ip and the specific start time t, we utilize the open-source software framework BGPStream [43] to retrieve relevant AS path information from the BGP dataset DBGP . Specifically, we extract AS paths from BGP update messages and routing information base (RIB) records to construct three datasets: historical AS paths, AS paths before the event, and AS paths after the event. BGPStream accesse...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_02,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,2,bear_2025_s004_page_4_003,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-4,paper_method_source,Page 4,as_path|bear_2025|can|collector|event|path|paths|prefixes|rib|update,10,"3) Data After the Event ( Daf ter): Dbef ore is further updated using BGP update messages collected between five minutes before t and five minutes after t, or up to one second before the event ends if the end time is earlier than t + 5m. The update process follows the same procedure as in Dbef ore, ensuring Daf ter reflects the network state after the anomaly event starts. To account for sub-prefix anomaly scenarios, we also collect RIB records and BGP update messages for IP prefixes that are more or less specific than ip, updating Dhistory, Dbef ore, and Daf ter accordingly. All three datasets are stored as structured tabular data in the JSO...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_03,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,3,bear_2025_s002_page_2_003,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-2,paper_method_source,Page 2,as_path|bear_2025|can|collector|event|path|paths|prefixes|rib,9,"...pt augmentation and self-consistency mechanisms, the approach achieves 100% accuracy and generates detailed BGP anomaly event reports, effectively identifying missing key elements such as event types, relevant ASes, and comprehensive explanations. • Robustness of Availability of Collectors : In real world, collectors can be down. We study such an impact by creating settings with limited availabilities of collectors. With respect to LLMs, this accommodates the use of LLMs with a limited number of input tokens. Leveraging fewer collectors also results in a faster explanation of the events and a quicker mitigation and remediation, thus reducing...",655,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_04,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,4,bear_2025_s003_page_3_001,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-3,paper_method_source,Page 3,as_path|bear_2025|can|collector|event|path|prefixes|rib|update,9,"path [18]. The AS path is a sequential list of AS numbers that a route advertisement has traversed; each time a router forwards the announcement, it prepends its own AS number to the path, thereby creating a path to reach an IP prefix that will be filtered by policy-based routing rules by following the AS to decide whether to take this path and advertise it or not [4]. BGP was originally designed to prioritize functionality and scalability rather than security, so it lacks built-in mechanisms to authenticate the source of route announcements [19]. Because of this trust-based design, any AS can announce routes for IP prefixes regardless of own...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_05,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,5,bear_2025_s004_page_4_002,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-4,paper_method_source,Page 4,as_path|bear_2025|collector|event|historical|path|paths|rib|update,9,"The format of an RIB record is similar to that of a BGP message, with the key distinction being the identifier letter “R” (highlighted in blue), which denotes an RIB record. To build the datasets we proceed as follows. 1) Historical Data ( Dhistory): We extract RIB records from all RIPE RIS collectors, capturing all AS paths to ip. To ensure Dhistory does not include information about the anomaly event E, we use RIB records from at least eight hours prior to the event’s start time t. Given that RIB records are collected every eight hours, the timestamp for Dhistory is determined as ⌊ t−8h 8h ⌋ × 8h. Since each AS maintains a single AS path to...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_mechanism_before_after_path_comparison_06,mechanism_before_after_path_comparison,RoutingMechanism,Before-after AS path comparison,53,02_ready_with_manual_note,ready_with_manual_note,6,bear_2025_s003_page_3_002,chunks/paper_chunks.jsonl,bear_2025,raw/papers/bear_2025.pdf#page-3,paper_method_source,Page 3,bear_2025|collector|comparison|event|historical|path|update,7,"...4]. Traditional methods primarily rely on statistical analyses and rule-based systems to identify irregularities in BGP update messages [4]. One category of approaches involves time-series analysis of observed BGP features. Labovitz et al. [2] introduced one of the earliest methods, leveraging Fast Fourier Transform to analyze routing update rates. Subsequent work by Mai et al. [22] and Prakash et al. [23] employed wavelet transforms to analyze multiple BGP features for anomaly detection. Al-Musawi et al. [3] proposed Recurrence Quantification Analysis, a non-linear dynamics technique, to detect BGP instability by examining BGP volume and the...",656,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_01,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,1,rfc4271_s006_1_1_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#1.1,standard_section,Definition of Commonly Used Terms,autonomous|border|exchange|gateway|information|interior|path|prefix|protocol|reachability|rfc4271|same,13,"...for use by the recipient. IBGP Internal BGP (BGP connection between internal peers). Internal peer Peer that is in the same Autonomous System as the local system. IGP Interior Gateway Protocol - a routing protocol used to exchange routing information among routers within a single Autonomous System. Loc-RIB The Loc-RIB contains the routes that have been selected by the local BGP speaker's Decision Process. NLRI Network Layer Reachability Information. Route A unit of information that pairs a set of destinations with the attributes of a path to those destinations. The set of Rekhter, et al. Standards Track [Page 5] RFC 4271 BGP-4 January 2006 d...",655,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_02,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,2,rfc4271_s005_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#1,standard_section,Introduction,autonomous|border|exchange|gateway|information|not|path|prefix|protocol|reachability|rfc4271|systems,12,"The Border Gateway Protocol (BGP) is an inter-Autonomous System routing protocol. The primary function of a BGP speaking system is to exchange network reachability information with other BGP systems. This network reachability information includes information on the list of Autonomous Systems (ASes) that reachability information traverses. This information is sufficient for constructing a graph of AS connectivity for this reachability, from which routing loops may be pruned and, at the AS level, some policy decisions may be enforced. BGP-4 provides a set of mechanisms for supporting Classless Inter- Domain Routing (CIDR) [RFC1518, RFC1519]. Th...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_03,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,3,rfc4271_s009_3_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3,standard_section,Summary of Operation,autonomous|border|does|exchange|gateway|information|not|protocol|reachability|rfc4271|systems,11,"The Border Gateway Protocol (BGP) is an inter-Autonomous System routing protocol. It is built on experience gained with EGP (as defined in [RFC904]) and EGP usage in the NSFNET Backbone (as described in [RFC1092] and [RFC1093]). For more BGP-related information, see [RFC1772], [RFC1930], [RFC1997], and [RFC2858]. The primary function of a BGP speaking system is to exchange network reachability information with other BGP systems. This network reachability information includes information on the list of Autonomous Systems (ASes) that reachability information traverses. This information is sufficient for constructing a graph of AS connectivity,...",652,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_04,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,4,rfc4271_s009_3_002,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3,standard_section,Summary of Operation,autonomous|border|gateway|inter-domain|interior|path|prefix|protocol|rfc4271|same|traffic,11,"RFC 4271 BGP-4 January 2006 traffic to a neighboring AS for forwarding to some destination (reachable through but) beyond that neighboring AS, intending that the traffic take a different route to that taken by the traffic originating in the neighboring AS (for that same destination). On the other hand, BGP can support any policy conforming to the destination-based forwarding paradigm. BGP-4 provides a new set of mechanisms for supporting Classless Inter-Domain Routing (CIDR) [RFC1518, RFC1519]. These mechanisms include support for advertising a set of destinations as an IP prefix and eliminating the concept of a network ""class"" within BGP. BG...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_05,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,5,rfc4271_s006_1_1_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#1.1,standard_section,Definition of Commonly Used Terms,autonomous|border|gateway|information|interior|protocol|rfc4271|same,8,"This section provides definitions for terms that have a specific meaning to the BGP protocol and that are used throughout the text. Adj-RIB-In The Adj-RIBs-In contains unprocessed routing information that has been advertised to the local BGP speaker by its peers. Adj-RIB-Out The Adj-RIBs-Out contains the routes for advertisement to specific peers by means of the local speaker's UPDATE messages. Autonomous System (AS) The classic definition of an Autonomous System is a set of routers under a single technical administration, using an interior gateway protocol (IGP) and common metrics to determine how to route packets within the AS, and using an...",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_06,concept_bgp,BGPConcept,BGP,54,02_ready_with_manual_note,ready_with_manual_note,6,rfc4271_s011_3_2_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3.2,standard_section,Routing Information Base,border|gateway|information|not|protocol|rfc4271,6,The Routing Information Base (RIB) within a BGP speaker consists of three distinct parts: a) Adj-RIBs-In: The Adj-RIBs-In stores routing information learned from inbound UPDATE messages that were received from other BGP speakers. Their contents represent routes that are available as input to the Decision Process. b) Loc-RIB: The Loc-RIB contains the local routing information the BGP speaker selected by applying its local policies to the routing information contained in its Adj-RIBs-In. These are the routes that will be used by the local BGP speaker. The next hop for each of these routes MUST be resolvable via the local BGP speaker's Routing T...,653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_session_01,concept_bgp_session,BGPConcept,BGP Session,55,02_ready_with_manual_note,ready_with_manual_note,1,rfc4271_s046_10_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#10,standard_section,"Each timer has a ""timer"" and a ""time"" (the initial value).",between|over|peer|relationship|rfc4271|session|view|which,8,"The optional Session attributes are listed below. These optional attributes may be supported, either per connection or per local system: 1) AcceptConnectionsUnconfiguredPeers 2) AllowAutomaticStart 3) AllowAutomaticStop 4) CollisionDetectEstablishedState 5) DampPeerOscillations 6) DelayOpen 7) DelayOpenTime 8) DelayOpenTimer 9) IdleHoldTime 10) IdleHoldTimer 11) PassiveTcpEstablishment 12) SendNOTIFICATIONwithoutOPEN 13) TrackTcpState Rekhter, et al. Standards Track [Page 37] RFC 4271 BGP-4 January 2006 The optional session attributes support different features of the BGP functionality that have implications for the BGP FSM state transitions....",653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
extract_concept_bgp_session_02,concept_bgp_session,BGPConcept,BGP Session,55,02_ready_with_manual_note,ready_with_manual_note,2,rfc4271_s011_3_2_001,chunks/standard_chunks.jsonl,rfc4271,raw/standards/rfc4271.txt#3.2,standard_section,Routing Information Base,between|information|peer|relationship|rfc4271|speakers,6,The Routing Information Base (RIB) within a BGP speaker consists of three distinct parts: a) Adj-RIBs-In: The Adj-RIBs-In stores routing information learned from inbound UPDATE messages that were received from other BGP speakers. Their contents represent routes that are available as input to the Decision Process. b) Loc-RIB: The Loc-RIB contains the local routing information the BGP speaker selected by applying its local policies to the routing information contained in its Adj-RIBs-In. These are the routes that will be used by the local BGP speaker. The next hop for each of these routes MUST be resolvable via the local BGP speaker's Routing T...,653,False,不需要 LLM；本记录只做确定性 chunk 摘录和词项匹配，不判断证据充分性。,scripts/build_human_review_evidence_extracts.py
