field_check_id,session_id,session_order,within_session_order,global_review_order,field_order,entity_id,entity_type,display_name,entity_file,field_name,field_value_json,field_value_preview,verification_prompt,decision_input_path,review_decision,needs_llm,generated_by
field_check_datasource_caida_as_relationships_009_time_granularity,review_session_007,7,1,61,9,datasource_caida_as_relationships,DataSource,CAIDA AS Relationships,entities/data_sources.jsonl,time_granularity,"{""serial-1"": ""monthly files"", ""serial-2"": ""monthly files with additional inferred links""}","{""serial-1"": ""monthly files"", ""serial-2"": ""monthly files with additional inferred links""}",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_001_affected_prefixes,review_session_007,7,2,62,1,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,affected_prefixes,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_002_date,review_session_007,7,2,62,2,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,date,"""unknown""","""unknown""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_003_event_type,review_session_007,7,2,62,3,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,event_type,"""Prefix Hijack""","""Prefix Hijack""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_004_evidence,review_session_007,7,2,62,4,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,evidence,"[""target prefix"", ""historical origin AS"", ""event origin AS"", ""public incident report""]","[""target prefix"", ""historical origin AS"", ""event origin AS"", ""public incident report""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_005_involved_ases,review_session_007,7,2,62,5,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,involved_ases,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_006_name,review_session_007,7,2,62,6,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,name,"""CelerBridge BGP Hijack""","""CelerBridge BGP Hijack""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_007_source_refs,review_session_007,7,2,62,7,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,source_refs,"[""bgpshield_2025"", ""context_2026""]","[""bgpshield_2025"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_celerbridge_bgp_hijack_008_summary,review_session_007,7,2,62,8,case_celerbridge_bgp_hijack,Case,CelerBridge BGP Hijack,entities/cases.jsonl,summary,"""Seed case for a CelerBridge-related BGP hijack. Requires authoritative source collection before approval.""","""Seed case for a CelerBridge-related BGP hijack. Requires authoritative source collection before approval.""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_001_belongs_to,review_session_007,7,3,63,1,field_collector,DataField,collector,entities/data_fields.jsonl,belongs_to,"[""Collector Record"", ""BGPStream Record"", ""RouteViews API"", ""RIPE RIS""]","[""Collector Record"", ""BGPStream Record"", ""RouteViews API"", ""RIPE RIS""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_002_common_errors,review_session_007,7,3,63,2,field_collector,DataField,collector,entities/data_fields.jsonl,common_errors,"[""Omitting collector provenance from anomaly evidence.""]","[""Omitting collector provenance from anomaly evidence.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_003_interpretation_rules,review_session_007,7,3,63,3,field_collector,DataField,collector,entities/data_fields.jsonl,interpretation_rules,"[""Report collector set for every event conclusion."", ""Track collector availability during the event window.""]","[""Report collector set for every event conclusion."", ""Track collector availability during the event window.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_004_meaning,review_session_007,7,3,63,4,field_collector,DataField,collector,entities/data_fields.jsonl,meaning,"""Collector name or ID where the BGP observation was made.""","""Collector name or ID where the BGP observation was made.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_005_name,review_session_007,7,3,63,5,field_collector,DataField,collector,entities/data_fields.jsonl,name,"""collector""","""collector""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_006_source_refs,review_session_007,7,3,63,6,field_collector,DataField,collector,entities/data_fields.jsonl,source_refs,"[""routeviews_api_doc"", ""ripe_ris_docs"", ""bgpstream_docs"", ""context_2026""]","[""routeviews_api_doc"", ""ripe_ris_docs"", ""bgpstream_docs"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_007_type,review_session_007,7,3,63,7,field_collector,DataField,collector,entities/data_fields.jsonl,type,"""string""","""string""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_collector_008_used_for,review_session_007,7,3,63,8,field_collector,DataField,collector,entities/data_fields.jsonl,used_for,"[""collector coverage"", ""event reproducibility"", ""viewpoint bias analysis""]","[""collector coverage"", ""event reproducibility"", ""viewpoint bias analysis""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_001_aliases,review_session_007,7,4,64,1,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,aliases,"[""AS customer cone""]","[""AS customer cone""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_002_category,review_session_007,7,4,64,2,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,category,"""AS关系与路由策略""","""AS关系与路由策略""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_003_common_misunderstandings,review_session_007,7,4,64,3,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,common_misunderstandings,"[""Customer cone is inferred from available data and may not capture hidden relationships.""]","[""Customer cone is inferred from available data and may not capture hidden relationships.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_004_definition,review_session_007,7,4,64,4,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,definition,"""A customer cone is the set of ASes, prefixes, or addresses reachable from an AS by following customer links in an AS relationship graph.""","""A customer cone is the set of ASes, prefixes, or addresses reachable from an AS by following customer links in an AS relationship graph.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_005_name,review_session_007,7,4,64,5,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,name,"""Customer Cone""","""Customer Cone""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_006_related_terms,review_session_007,7,4,64,6,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,related_terms,"[""AS Relationship"", ""Provider-Customer"", ""CAIDA AS Relationships""]","[""AS Relationship"", ""Provider-Customer"", ""CAIDA AS Relationships""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_customer_cone_007_source_refs,review_session_007,7,4,64,7,concept_customer_cone,BGPConcept,Customer Cone,entities/bgp_concepts.jsonl,source_refs,"[""caida_as_relationships"", ""context_2026""]","[""caida_as_relationships"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_001_aliases,review_session_007,7,5,65,1,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,aliases,"[""External BGP""]","[""External BGP""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_002_category,review_session_007,7,5,65,2,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,category,"""BGP基础""","""BGP基础""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_003_common_misunderstandings,review_session_007,7,5,65,3,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,common_misunderstandings,"[""eBGP adjacency does not reveal the full business relationship by itself.""]","[""eBGP adjacency does not reveal the full business relationship by itself.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_004_definition,review_session_007,7,5,65,4,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,definition,"""eBGP is BGP used between different autonomous systems.""","""eBGP is BGP used between different autonomous systems.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_005_name,review_session_007,7,5,65,5,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,name,"""eBGP""","""eBGP""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_006_related_terms,review_session_007,7,5,65,6,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,related_terms,"[""AS"", ""Peer"", ""Provider-Customer"", ""Peer-Peer""]","[""AS"", ""Peer"", ""Provider-Customer"", ""Peer-Peer""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ebgp_007_source_refs,review_session_007,7,5,65,7,concept_ebgp,BGPConcept,eBGP,entities/bgp_concepts.jsonl,source_refs,"[""rfc4271"", ""context_2026""]","[""rfc4271"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_001_affected_prefixes,review_session_007,7,6,66,1,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,affected_prefixes,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_002_date,review_session_007,7,6,66,2,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,date,"""2021-10-04""","""2021-10-04""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_003_event_type,review_session_007,7,6,66,3,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,event_type,"""Prefix Outage""","""Prefix Outage""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_004_evidence,review_session_007,7,6,66,4,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,evidence,"[""withdrawal updates"", ""prefix reachability loss"", ""start_time"", ""end_time"", ""operator report""]","[""withdrawal updates"", ""prefix reachability loss"", ""start_time"", ""end_time"", ""operator report""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_005_involved_ases,review_session_007,7,6,66,5,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,involved_ases,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_006_name,review_session_007,7,6,66,6,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,name,"""Facebook 2021 Outage""","""Facebook 2021 Outage""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_007_source_refs,review_session_007,7,6,66,7,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,source_refs,"[""facebook_outage_cloudflare_2021"", ""facebook_outage_meta_2021"", ""context_2026""]","[""facebook_outage_cloudflare_2021"", ""facebook_outage_meta_2021"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_facebook_2021_outage_008_summary,review_session_007,7,6,66,8,case_facebook_2021_outage,Case,Facebook 2021 Outage,entities/cases.jsonl,summary,"""Seed case for the Facebook 2021 routing outage. Requires official and BGP collector evidence before approval.""","""Seed case for the Facebook 2021 routing outage. Requires official and BGP collector evidence before approval.""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_001_aliases,review_session_007,7,7,67,1,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,aliases,"[""Forwarding Information Base""]","[""Forwarding Information Base""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_002_category,review_session_007,7,7,67,2,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,category,"""BGP消息与数据""","""BGP消息与数据""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_003_common_misunderstandings,review_session_007,7,7,67,3,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,common_misunderstandings,"[""BGP knowledge bases usually observe control-plane RIB/update data, not router FIB state.""]","[""BGP knowledge bases usually observe control-plane RIB/update data, not router FIB state.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_004_definition,review_session_007,7,7,67,4,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,definition,"""A FIB is the forwarding table used by a router to forward packets after route selection.""","""A FIB is the forwarding table used by a router to forward packets after route selection.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_005_name,review_session_007,7,7,67,5,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,name,"""FIB""","""FIB""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_006_related_terms,review_session_007,7,7,67,6,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,related_terms,"[""RIB"", ""Next Hop""]","[""RIB"", ""Next Hop""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_fib_007_source_refs,review_session_007,7,7,67,7,concept_fib,BGPConcept,FIB,entities/bgp_concepts.jsonl,source_refs,"[""rfc4271"", ""context_2026""]","[""rfc4271"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_001_aliases,review_session_007,7,8,68,1,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,aliases,"[""Internal BGP""]","[""Internal BGP""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_002_category,review_session_007,7,8,68,2,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,category,"""BGP基础""","""BGP基础""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_003_common_misunderstandings,review_session_007,7,8,68,3,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,common_misunderstandings,"[""iBGP is not the same as an IGP such as OSPF or IS-IS.""]","[""iBGP is not the same as an IGP such as OSPF or IS-IS.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_004_definition,review_session_007,7,8,68,4,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,definition,"""iBGP is BGP used within a single autonomous system to distribute BGP-learned routes internally.""","""iBGP is BGP used within a single autonomous system to distribute BGP-learned routes internally.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_005_name,review_session_007,7,8,68,5,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,name,"""iBGP""","""iBGP""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_006_related_terms,review_session_007,7,8,68,6,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,related_terms,"[""AS"", ""BGP Speaker"", ""Routing Policy""]","[""AS"", ""BGP Speaker"", ""Routing Policy""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_ibgp_007_source_refs,review_session_007,7,8,68,7,concept_ibgp,BGPConcept,iBGP,entities/bgp_concepts.jsonl,source_refs,"[""rfc4271"", ""context_2026""]","[""rfc4271"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_001_affected_prefixes,review_session_007,7,9,69,1,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,affected_prefixes,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_002_date,review_session_007,7,9,69,2,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,date,"""unknown""","""unknown""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_003_event_type,review_session_007,7,9,69,3,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,event_type,"""Route Leak""","""Route Leak""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_004_evidence,review_session_007,7,9,69,4,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,evidence,"[""before_event_as_path"", ""after_event_as_path"", ""suspected_leaker_as"", ""affected_prefixes"", ""collector observations""]","[""before_event_as_path"", ""after_event_as_path"", ""suspected_leaker_as"", ""affected_prefixes"", ""collector observations""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_005_involved_ases,review_session_007,7,9,69,5,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,involved_ases,[],[],核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_006_name,review_session_007,7,9,69,6,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,name,"""Indosat Route Leak""","""Indosat Route Leak""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_007_source_refs,review_session_007,7,9,69,7,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,source_refs,"[""indosat_route_leak_2014"", ""context_2026""]","[""indosat_route_leak_2014"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_case_indosat_route_leak_008_summary,review_session_007,7,9,69,8,case_indosat_route_leak,Case,Indosat Route Leak,entities/cases.jsonl,summary,"""Seed case for an Indosat route leak. Requires authoritative incident report and BGP evidence collection before approval.""","""Seed case for an Indosat route leak. Requires authoritative incident report and BGP evidence collection before approval.""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_001_aliases,review_session_007,7,10,70,1,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,aliases,"[""Internet Routing Registry""]","[""Internet Routing Registry""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_002_category,review_session_007,7,10,70,2,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,category,"""BGP安全""","""BGP安全""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_003_common_misunderstandings,review_session_007,7,10,70,3,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,common_misunderstandings,"[""IRR data quality varies and should not be treated as uniformly authoritative.""]","[""IRR data quality varies and should not be treated as uniformly authoritative.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_004_definition,review_session_007,7,10,70,4,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,definition,"""IRR data contains routing policy and route object records that can support prefix and origin-AS interpretation.""","""IRR data contains routing policy and route object records that can support prefix and origin-AS interpretation.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_005_name,review_session_007,7,10,70,5,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,name,"""IRR""","""IRR""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_006_related_terms,review_session_007,7,10,70,6,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,related_terms,"[""WHOIS"", ""RDAP"", ""Prefix Ownership""]","[""WHOIS"", ""RDAP"", ""Prefix Ownership""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_concept_irr_007_source_refs,review_session_007,7,10,70,7,concept_irr,BGPConcept,IRR,entities/bgp_concepts.jsonl,source_refs,"[""rfc2622"", ""context_2026""]","[""rfc2622"", ""context_2026""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
